id,case_number,date,iucr,primary_type,fbi_code,fbi_description,address
12394828,JE266338,2021-06-15T04:02:00Z,0486,BATTERY,08B,Simple Battery (index),"036XX W FRANKLIN BLVD, CHICAGO IL"
11514095,JB524993,2018-11-22T08:33:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"020XX W DIVISION ST, CHICAGO IL"
12919356,JF506381,2022-12-10T15:00:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"035XX N WILTON AVE, CHICAGO IL"
12189206,JD394577,2020-10-09T23:00:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"066XX S COTTAGE GROVE AVE, CHICAGO IL"
11036994,JA370953,2017-07-31T00:10:00Z,0460,BATTERY,08B,Simple Battery (index),"057XX W AUGUSTA BLVD, CHICAGO IL"
10916414,JA227376,2017-04-17T00:02:00Z,1506,PROSTITUTION,16,Prostitution,"006XX S CICERO AVE, CHICAGO IL"
11512028,JB522312,2018-11-20T01:30:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"025XX W 50TH ST, CHICAGO IL"
12603299,JF125475,2022-01-26T00:32:00Z,0860,THEFT,06,Larceny (index),"015XX N CLYBOURN AVE, CHICAGO IL"
12065831,JD249416,2020-05-30T08:50:00Z,0820,THEFT,06,Larceny (index),"097XX S HOYNE AVE, CHICAGO IL"
11861414,JC473502,2019-10-01T15:30:00Z,0620,BURGLARY,05,Burglary (index),"105XX S PARNELL AVE, CHICAGO IL"
11238505,JB162182,2018-02-23T00:00:00Z,0820,THEFT,06,Larceny (index),"081XX S DREXEL AVE, CHICAGO IL"
12379496,JE247457,2021-05-30T06:39:00Z,1477,WEAPONS VIOLATION,15,Weapons Violation,"044XX S TRUMBULL AVE, CHICAGO IL"
12511340,JE408447,2021-10-10T19:00:00Z,0890,THEFT,06,Larceny (index),"015XX W FOSTER AVE, CHICAGO IL"
11662898,JC233671,2019-04-22T16:03:00Z,1477,WEAPONS VIOLATION,15,Weapons Violation,"057XX S GREEN ST, CHICAGO IL"
11361577,JB324870,2018-06-27T18:15:00Z,0486,BATTERY,08B,Simple Battery (index),"047XX N MONTICELLO AVE, CHICAGO IL"
12366470,JE231223,2021-05-15T21:30:00Z,0810,THEFT,06,Larceny (index),"057XX S LAKE SHORE DR, SKOIE IL"
26320,JE386308,2021-09-25T04:30:00Z,0110,HOMICIDE,01A,Homicide (index),"019XX E 72ND PL, CHICAGO IL"
12407320,JE281930,2021-06-28T04:30:00Z,0810,THEFT,06,Larceny (index),"0000X W TERMINAL ST, CHICAGO IL"
12129300,JD324901,2020-07-31T20:00:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"078XX S ESCANABA AVE, CHICAGO IL"
10911223,JA223728,2017-04-13T18:00:00Z,0820,THEFT,06,Larceny (index),"074XX S PRINCETON AVE, CHICAGO IL"
12009539,JD186181,2020-03-15T07:15:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"039XX W ROOSEVELT RD, CHICAGO IL"
11075648,JA416603,2017-09-03T03:15:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"001XX W LAKE ST, CHICAGO IL"
11147024,JA508850,2017-11-11T17:30:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"047XX S LAKE PARK AVE, CHICAGO IL"
11781647,JC377439,2019-08-04T04:00:00Z,2024,NARCOTICS,18,Drug Abuse,"040XX W JACKSON BLVD, CHICAGO IL"
11456968,JB449562,2018-09-25T01:58:00Z,0610,BURGLARY,05,Burglary (index),"070XX S VERNON AVE, CHICAGO IL"
12490594,JE383552,2021-09-22T23:00:00Z,0495,BATTERY,04B,Aggravated Battery (index),"092XX S UNIVERSITY AVE, CHICAGO IL"
11889495,JC480817,2019-10-21T14:25:00Z,1305,CRIMINAL DAMAGE,14,Vandalism,"018XX S RACINE AVE, CHICAGO IL"
11508370,JB516800,2018-10-20T17:40:00Z,0890,THEFT,06,Larceny (index),"004XX W JACKSON BLVD, CHICAGO IL"
11765710,JC358283,2019-07-14T11:00:00Z,0560,ASSAULT,08A,Simple Assult (index),"053XX S TALMAN AVE, CHICAGO IL"
11509059,JB501734,2018-11-03T15:45:00Z,2017,NARCOTICS,18,Drug Abuse,"062XX S CARPENTER ST, CHICAGO IL"
10839167,JA141934,2017-02-05T02:30:00Z,0486,BATTERY,08B,Simple Battery (index),"012XX N LAKE SHORE DR, CHICAGO IL"
11335502,JB290728,2018-06-03T10:00:00Z,0870,THEFT,06,Larceny (index),"041XX W 26TH ST, CHICAGO IL"
12853382,JF427500,2022-10-09T05:06:00Z,0430,BATTERY,04B,Aggravated Battery (index),"002XX E HURON ST, CHICAGO IL"
11364221,JB328558,2018-06-30T03:40:00Z,0460,BATTERY,08B,Simple Battery (index),"015XX N CLYBOURN AVE, CHICAGO IL"
12000772,JD175680,2020-03-06T08:06:00Z,0820,THEFT,06,Larceny (index),"067XX S ASHLAND AVE, CHICAGO IL"
12643974,JF175831,2022-03-16T17:30:00Z,0810,THEFT,06,Larceny (index),"020XX E 95TH ST, ELMHURST IL"
11617653,JC179109,2019-03-08T23:00:00Z,1305,CRIMINAL DAMAGE,14,Vandalism,"014XX W MONTROSE AVE, CHICAGO IL"
11479313,JB479058,2018-10-17T18:15:00Z,0890,THEFT,06,Larceny (index),"007XX W ADDISON ST, CHICAGO IL"
11971244,JD138495,2020-02-02T03:00:00Z,0820,THEFT,06,Larceny (index),"001XX S WHIPPLE ST, CHICAGO IL"
12225996,JD437031,2020-11-17T02:25:00Z,1122,DECEPTIVE PRACTICE,10,Forgery 7 Counterfeiting,"037XX S INDIANA AVE, CHICAGO IL"
11280454,JB217535,2018-04-09T23:14:00Z,031A,ROBBERY,03,Robbery (index),"063XX S ASHLAND AVE, ELMHURST IL"
12546326,JE451298,2021-11-20T06:00:00Z,0820,THEFT,06,Larceny (index),"049XX N KARLOV AVE, CHICAGO IL"
12667382,JF204012,2022-04-11T03:20:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"131XX S INDIANA AVE, CHICAGO IL"
11559819,JC108321,2019-01-07T02:04:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"115XX S LA SALLE ST, CHICAGO IL"
11421567,JB403168,2018-08-09T21:28:00Z,0860,THEFT,06,Larceny (index),"028XX N BROADWAY, CHICAGO IL"
12454726,JE339770,2021-08-16T22:30:00Z,0620,BURGLARY,05,Burglary (index),"052XX S WHIPPLE ST, CHICAGO IL"
11145653,JA506912,2017-11-10T23:35:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"050XX W HARRISON ST, CHICAGO IL"
11324741,JB276323,2018-05-21T14:00:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"015XX S BLUE ISLAND AVE, CHICAGO IL"
11796624,JC395412,2019-08-12T20:12:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"082XX S THROOP ST, CHICAGO IL"
12118686,JD312284,2020-07-28T02:50:00Z,041A,BATTERY,04B,Aggravated Battery (index),"004XX S CENTRAL PARK AVE, CHICAGO IL"
11899033,JC519789,2019-11-22T06:48:00Z,2024,NARCOTICS,18,Drug Abuse,"035XX W ROOSEVELT RD, CHICAGO IL"
11693225,JC270602,2019-05-20T08:00:00Z,0486,BATTERY,08B,Simple Battery (index),"087XX S STONY ISLAND AVE, CHICAGO IL"
11286118,JB224902,2018-04-13T19:20:00Z,0820,THEFT,06,Larceny (index),"013XX N GREENVIEW AVE, SKOIE IL"
12640239,JF171469,2022-03-04T23:30:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"014XX W BIRCHWOOD AVE, CHICAGO IL"
12291464,JE139626,2021-01-25T06:00:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"019XX S SPAULDING AVE, CHICAGO IL"
11932868,JC560706,2019-12-26T18:29:00Z,0486,BATTERY,08B,Simple Battery (index),"044XX S LAVERGNE AVE, CHICAGO IL"
11339687,JB296179,2018-06-07T02:51:00Z,4625,OTHER OFFENSE,26,Misc Non-Index Offense,"054XX S WELLS ST, CHICAGO IL"
11186136,JA560626,2017-12-23T18:07:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"012XX N LOCKWOOD AVE, CHICAGO IL"
10925780,JA239740,2017-04-26T05:01:00Z,0820,THEFT,06,Larceny (index),"002XX E 108TH ST, CHICAGO IL"
12906004,JF490606,2022-11-28T19:00:00Z,0497,BATTERY,04B,Aggravated Battery (index),"008XX W BUENA AVE, CHICAGO IL"
12645435,JF177486,2022-03-09T17:30:00Z,1130,DECEPTIVE PRACTICE,11,Fraud,"003XX W 83RD ST, CHICAGO IL"
12125636,JD320450,2020-08-04T16:50:00Z,041A,BATTERY,04B,Aggravated Battery (index),"027XX E 79TH ST, CHICAGO IL"
11729261,JC314334,2019-06-19T00:30:00Z,2820,OTHER OFFENSE,08A,Simple Assult (index),"014XX N SEDGWICK ST, CHICAGO IL"
11937017,JC565858,2019-12-31T02:30:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"082XX S MANISTEE AVE, CHICAGO IL"
11966932,JD134196,2020-01-30T22:52:00Z,0930,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"118XX S AVENUE O, CHICAGO IL"
12585187,JF104168,2021-12-27T18:30:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"051XX S WABASH AVE, CHICAGO IL"
11294334,JB235816,2018-04-24T00:00:00Z,2820,OTHER OFFENSE,26,Misc Non-Index Offense,"048XX N KENMORE AVE, CHICAGO IL"
12669915,JF206964,2022-04-08T05:01:00Z,2820,OTHER OFFENSE,08A,Simple Assult (index),"026XX E 76TH ST, CHICAGO IL"
12606361,JF129926,2022-01-31T21:42:00Z,5110,OTHER OFFENSE,26,Misc Non-Index Offense,"017XX W 75TH PL, CHICAGO IL"
11161920,JA528134,2017-11-27T06:01:00Z,1130,DECEPTIVE PRACTICE,11,Fraud,"048XX S SEELEY AVE, CHICAGO IL"
12063610,JD247573,2020-05-30T18:23:00Z,0860,THEFT,06,Larceny (index),"062XX S ASHLAND AVE, CHICAGO IL"
12276764,JE121184,2021-01-23T20:04:00Z,0486,BATTERY,08B,Simple Battery (index),"079XX S MARQUETTE AVE, CHICAGO IL"
12724267,JF272788,2022-06-09T04:21:00Z,1365,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"072XX W GREENLEAF AVE, ELMHURST IL"
11907810,JC530487,2019-12-01T15:50:00Z,0486,BATTERY,08B,Simple Battery (index),"013XX N LAKE SHORE DR, CHICAGO IL"
11526606,JB540779,2018-12-03T01:20:00Z,1150,DECEPTIVE PRACTICE,11,Fraud,"038XX N WILTON AVE, CHICAGO IL"
10973025,JA297110,2017-06-08T01:10:00Z,0460,BATTERY,08B,Simple Battery (index),"046XX N LAWNDALE AVE, CHICAGO IL"
12582667,JE488263,2021-12-25T07:13:00Z,5000,OTHER OFFENSE,26,Misc Non-Index Offense,"016XX W 18TH PL, CHICAGO IL"
10861850,JA168098,2017-02-27T00:00:00Z,2820,OTHER OFFENSE,26,Misc Non-Index Offense,"008XX W SUNNYSIDE AVE, CHICAGO IL"
12630513,JF159851,2022-02-07T18:00:00Z,1156,DECEPTIVE PRACTICE,11,Fraud,"028XX W POLK ST, CHICAGO IL"
12865730,JF442353,2022-10-19T23:00:00Z,0920,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"018XX W RACE AVE, CHICAGO IL"
12231491,JD443453,2020-11-27T23:47:00Z,0890,THEFT,06,Larceny (index),"106XX S PULASKI RD, CHICAGO IL"
11196550,JB105987,2018-01-06T04:00:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"033XX W FULTON BLVD, CHICAGO IL"
12657403,JF191856,2022-03-31T00:17:00Z,0860,THEFT,06,Larceny (index),"0000X S HALSTED ST, CHICAGO IL"
11477829,JB476796,2018-10-15T21:50:00Z,0820,THEFT,06,Larceny (index),"017XX E 73RD PL, CHICAGO IL"
12871574,JF448669,2022-10-24T14:17:00Z,0860,THEFT,06,Larceny (index),"011XX N CLARK ST, CHICAGO IL"
11041680,JA376293,2017-08-04T05:00:00Z,0486,BATTERY,08B,Simple Battery (index),"064XX S DR MARTIN LUTHER KING JR DR, CHICAGO IL"
11279103,JB215688,2018-04-08T10:55:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"012XX S INDEPENDENCE BLVD, CHICAGO IL"
11590461,JC145811,2019-02-09T15:59:00Z,0486,BATTERY,08B,Simple Battery (index),"042XX N KOLMAR AVE, CHICAGO IL"
12798927,JF362486,2022-08-19T16:55:00Z,1330,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"015XX W ROOSEVELT RD, CHICAGO IL"
11252066,JB180386,2018-03-10T10:45:00Z,0496,BATTERY,04B,Aggravated Battery (index),"080XX S UNION AVE, ELMHURST IL"
11613346,JC173785,2019-03-05T01:45:00Z,0340,ROBBERY,03,Robbery (index),"038XX S MICHIGAN AVE, CHICAGO IL"
12774635,JF329967,2022-07-24T22:24:00Z,0486,BATTERY,08B,Simple Battery (index),"067XX S CHAPPEL AVE, CHICAGO IL"
10976043,JA300628,2017-06-10T15:30:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"007XX N HAMLIN AVE, CHICAGO IL"
11500299,JB506581,2018-11-07T04:25:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"055XX S EVERETT AVE, CHICAGO IL"
12086065,JD273659,2020-06-23T00:36:00Z,2820,OTHER OFFENSE,08A,Simple Assult (index),"013XX N BURLING ST, CHICAGO IL"
11118488,JA471219,2017-10-14T20:30:00Z,0486,BATTERY,08B,Simple Battery (index),"045XX S DREXEL BLVD, CHICAGO IL"
11753804,JC343743,2019-07-11T11:15:00Z,0860,THEFT,06,Larceny (index),"070XX S ASHLAND AVE, CHICAGO IL"
11998154,JD172512,2020-03-03T19:14:00Z,1360,CRIMINAL TRESPASS,26,Misc Non-Index Offense,"012XX S PULASKI RD, CHICAGO IL"
11730535,JC315874,2019-06-14T08:00:00Z,1152,DECEPTIVE PRACTICE,11,Fraud,"001XX W GARFIELD BLVD, CHICAGO IL"
12708276,JF253516,2022-05-24T13:25:00Z,0497,BATTERY,04B,Aggravated Battery (index),"041XX W WILCOX ST, CHICAGO IL"
11268585,JB202128,2018-03-26T23:00:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"010XX S PLYMOUTH CT, CHICAGO IL"
12348151,JE208923,2021-04-24T04:30:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"055XX W JACKSON BLVD, CHICAGO IL"
11024550,JA355506,2017-07-19T22:00:00Z,0610,BURGLARY,05,Burglary (index),"125XX S LA SALLE ST, CHICAGO IL"
11473662,JB471686,2018-10-11T20:57:00Z,0860,THEFT,06,Larceny (index),"0000X N STATE ST, CHICAGO IL"
11043834,JA377958,2017-08-02T11:02:00Z,1153,DECEPTIVE PRACTICE,11,Fraud,"004XX W ALDINE AVE, CHICAGO IL"
12022651,JD200670,2020-04-03T00:20:00Z,0454,BATTERY,08B,Simple Battery (index),"031XX S HALSTED ST, CHICAGO IL"
11110759,JA460897,2017-10-06T20:25:00Z,2093,NARCOTICS,18,Drug Abuse,"044XX N LARAMIE AVE, CHICAGO IL"
12797874,JF361187,2022-08-17T22:36:00Z,0560,ASSAULT,08A,Simple Assult (index),"047XX S DR MARTIN LUTHER KING JR DR, CHICAGO IL"
10925922,JA240362,2017-03-26T15:00:00Z,1153,DECEPTIVE PRACTICE,11,Fraud,"023XX W 19TH ST, ELMHURST IL"
12793266,JF355840,2022-08-14T02:30:00Z,1150,DECEPTIVE PRACTICE,11,Fraud,"009XX E SOLIDARITY DR, CHICAGO IL"
11617956,JC179491,2019-03-09T00:00:00Z,0890,THEFT,06,Larceny (index),"056XX S EMERALD AVE, CHICAGO IL"
11479314,JB479167,2018-10-16T20:00:00Z,0810,THEFT,06,Larceny (index),"002XX E RANDOLPH ST, CHICAGO IL"
11950328,JD114340,2020-01-12T21:29:00Z,0860,THEFT,06,Larceny (index),"004XX N MICHIGAN AVE, CHICAGO IL"
12066402,JD250864,2020-06-02T01:30:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"027XX S MICHIGAN AVE, CHICAGO IL"
11979840,JD149927,2020-02-13T10:09:00Z,0498,BATTERY,04B,Aggravated Battery (index),"005XX W 79TH ST, CHICAGO IL"
11249737,JB177493,2018-03-07T22:00:00Z,0820,THEFT,06,Larceny (index),"007XX N CENTRAL AVE, CHICAGO IL"
11336907,JB292439,2018-06-04T13:50:00Z,0620,BURGLARY,05,Burglary (index),"063XX N RICHMOND ST, CHICAGO IL"
10875939,JA184591,2017-03-12T21:02:00Z,1812,NARCOTICS,18,Drug Abuse,"057XX S AUSTIN AVE, ELMHURST IL"
12563267,JE472020,2021-12-10T04:45:00Z,0486,BATTERY,08B,Simple Battery (index),"029XX W HARRISON ST, ELMHURST IL"
12855494,JF429993,2022-10-11T08:00:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"030XX W WARREN BLVD, CHICAGO IL"
11649536,JC217731,2019-04-09T18:35:00Z,1821,NARCOTICS,18,Drug Abuse,"013XX S TROY ST, CHICAGO IL"
12497121,JE391384,2021-09-28T23:30:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"031XX W JACKSON BLVD, CHICAGO IL"
12357858,JE220878,2021-05-06T00:10:00Z,0810,THEFT,06,Larceny (index),"013XX E 50TH ST, CHICAGO IL"
10980840,JA304778,2017-06-12T19:00:00Z,2826,OTHER OFFENSE,26,Misc Non-Index Offense,"035XX S GILES AVE, CHICAGO IL"
12547770,JE453459,2021-11-22T09:01:00Z,2825,OTHER OFFENSE,26,Misc Non-Index Offense,"009XX W 35TH PL, CHICAGO IL"
11953610,JD118396,2020-01-17T00:00:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"015XX W WINNEMAC AVE, CHICAGO IL"
12692820,JF234752,2022-05-08T21:45:00Z,0486,BATTERY,08B,Simple Battery (index),"034XX W WAVELAND AVE, CHICAGO IL"
12835949,JF406547,2022-09-22T14:15:00Z,0560,ASSAULT,08A,Simple Assult (index),"073XX S HOYNE AVE, CHICAGO IL"
11659454,JC229564,2019-04-11T22:36:00Z,2825,OTHER OFFENSE,26,Misc Non-Index Offense,"073XX S ARTESIAN AVE, ELMHURST IL"
11169355,JA537992,2017-12-05T01:00:00Z,031A,ROBBERY,03,Robbery (index),"051XX W MADISON ST, CHICAGO IL"
10948581,JA268122,2017-05-01T17:00:00Z,0820,THEFT,06,Larceny (index),"042XX W VAN BUREN ST, CHICAGO IL"
12375058,JE241897,2021-05-25T08:30:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"079XX S LAFAYETTE AVE, CHICAGO IL"
11678631,JC252838,2019-05-07T02:45:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"019XX N OAK PARK AVE, CHICAGO IL"
12935943,JF526307,2022-12-29T18:08:00Z,0560,ASSAULT,08A,Simple Assult (index),"029XX S STATE ST, CHICAGO IL"
12696223,JF238926,2022-05-12T05:41:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"006XX S KOSTNER AVE, CHICAGO IL"
12719692,JF267263,2022-06-04T10:00:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"024XX S TROY ST, CHICAGO IL"
12345877,JE205395,2021-04-18T09:10:00Z,0810,THEFT,06,Larceny (index),"039XX W WABANSIA AVE, CHICAGO IL"
11950948,JD111514,2020-01-11T02:20:00Z,0486,BATTERY,08B,Simple Battery (index),"001XX W RANDOLPH ST, CHICAGO IL"
11977071,JD146448,2020-02-10T15:25:00Z,0486,BATTERY,08B,Simple Battery (index),"014XX W WASHINGTON BLVD, CHICAGO IL"
11108695,JA458423,2017-10-04T15:00:00Z,0820,THEFT,06,Larceny (index),"031XX N LINDER AVE, CHICAGO IL"
12683679,JF223540,2022-04-29T00:00:00Z,0820,THEFT,06,Larceny (index),"028XX N BROADWAY, CHICAGO IL"
11967019,JD134327,2020-01-31T00:00:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"011XX S CLARK ST, CHICAGO IL"
11884327,JC501149,2019-11-07T00:15:00Z,0560,ASSAULT,08A,Simple Assult (index),"001XX S CICERO AVE, CHICAGO IL"
12197881,JD404039,2020-10-17T21:00:00Z,1153,DECEPTIVE PRACTICE,11,Fraud,"069XX S CONSTANCE AVE, CHICAGO IL"
11450089,JB440617,2018-09-08T00:00:00Z,1150,DECEPTIVE PRACTICE,11,Fraud,"018XX S CENTRAL PARK AVE, CHICAGO IL"
11310450,JB257359,2018-05-10T04:25:00Z,0486,BATTERY,08B,Simple Battery (index),"089XX S HALSTED ST, CHICAGO IL"
12526645,JE427676,2021-10-30T12:00:00Z,0820,THEFT,06,Larceny (index),"016XX E 83RD ST, CHICAGO IL"
11605749,JC164459,2019-02-24T22:15:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"001XX E 57TH ST, CHICAGO IL"
11486572,JB488270,2018-10-14T23:30:00Z,0820,THEFT,06,Larceny (index),"080XX S YALE AVE, ELMHURST IL"
10968771,JA292441,2017-06-04T21:00:00Z,2027,NARCOTICS,18,Drug Abuse,"039XX W JACKSON BLVD, CHICAGO IL"
12206907,JD415021,2020-10-30T06:05:00Z,0496,BATTERY,04B,Aggravated Battery (index),"041XX W VAN BUREN ST, CHICAGO IL"
12657734,JF192191,2022-03-30T13:00:00Z,0810,THEFT,06,Larceny (index),"060XX S ST LAWRENCE AVE, CHICAGO IL"
12507344,JE403886,2021-10-09T18:16:00Z,2825,OTHER OFFENSE,26,Misc Non-Index Offense,"034XX W BERTEAU AVE, CHICAGO IL"
11341759,JB298917,2018-06-09T01:08:00Z,502R,OTHER OFFENSE,26,Misc Non-Index Offense,"006XX N HOMAN AVE, CHICAGO IL"
11298979,JB242183,2018-04-29T08:08:00Z,4387,OTHER OFFENSE,26,Misc Non-Index Offense,"027XX S CHRISTIANA AVE, CHICAGO IL"
24936,JD137517,2020-02-02T22:02:00Z,0110,HOMICIDE,01A,Homicide (index),"056XX S MARSHFIELD AVE, CHICAGO IL"
12775013,JF334239,2022-07-28T04:30:00Z,1310,CRIMINAL DAMAGE,14,Vandalism,"003XX E KENSINGTON AVE, SKOIE IL"
11516404,JB528040,2018-11-25T08:10:00Z,0486,BATTERY,08B,Simple Battery (index),"085XX W RASCHER AVE, CHICAGO IL"
11103495,JA451601,2017-09-29T18:30:00Z,0810,THEFT,06,Larceny (index),"017XX W DEVON AVE, CHICAGO IL"
12745104,JF298106,2022-06-29T06:43:00Z,0486,BATTERY,08B,Simple Battery (index),"010XX E 100TH PL, CHICAGO IL"
11087798,JA431331,2017-09-14T22:11:00Z,0820,THEFT,06,Larceny (index),"027XX W NORTH AVE, CHICAGO IL"
11430804,JB414988,2018-08-30T16:50:00Z,0486,BATTERY,08B,Simple Battery (index),"020XX N KEDZIE AVE, CHICAGO IL"
11604516,JC162819,2019-01-26T16:00:00Z,0560,ASSAULT,08A,Simple Assult (index),"029XX W 25TH PL, CHICAGO IL"
12087857,JD275692,2020-06-25T16:19:00Z,0860,THEFT,06,Larceny (index),"045XX W NORTH AVE, CHICAGO IL"
11108776,JA457911,2017-10-03T16:30:00Z,0820,THEFT,06,Larceny (index),"099XX S WALDEN PKWY, CHICAGO IL"
12180193,JD383867,2020-02-01T06:00:00Z,1153,DECEPTIVE PRACTICE,11,Fraud,"029XX N LOTUS AVE, CHICAGO IL"
12054520,JD236936,2020-05-19T00:20:00Z,0890,THEFT,06,Larceny (index),"009XX W HURON ST, CHICAGO IL"
11048485,JA383589,2017-08-09T07:52:00Z,0326,ROBBERY,03,Robbery (index),"001XX W 87TH ST, CHICAGO IL"
10840336,JA143569,2017-01-31T06:00:00Z,1153,DECEPTIVE PRACTICE,11,Fraud,"008XX N PULASKI RD, CHICAGO IL"
12514497,JE412680,2021-10-17T16:47:00Z,143A,WEAPONS VIOLATION,15,Weapons Violation,"009XX E 133RD PL, CHICAGO IL"
11919687,JC544226,2019-12-12T10:40:00Z,0610,BURGLARY,05,Burglary (index),"013XX N LARRABEE ST, CHICAGO IL"
11028410,JA360267,2017-07-23T21:25:00Z,0460,BATTERY,08B,Simple Battery (index),"034XX W LEXINGTON ST, CHICAGO IL"
10868701,JA171593,2017-03-01T08:00:00Z,0820,THEFT,06,Larceny (index),"064XX S DR MARTIN LUTHER KING JR DR, CHICAGO IL"
11633267,JC197957,2019-03-24T18:43:00Z,0486,BATTERY,08B,Simple Battery (index),"015XX E 67TH ST, CHICAGO IL"
11468608,JB464823,2018-10-06T17:30:00Z,051A,ASSAULT,04A,Aggravated Assault (index),"058XX S ARTESIAN AVE, ELMHURST IL"
11817281,JC419929,2019-09-03T19:15:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"058XX N SHERIDAN RD, CHICAGO IL"
11176748,JA547985,2017-12-12T18:00:00Z,1152,DECEPTIVE PRACTICE,11,Fraud,"013XX S HARDING AVE, CHICAGO IL"
11137004,JA495364,2017-11-02T03:30:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"035XX S CALUMET AVE, ELMHURST IL"
12807241,JF372232,2022-08-27T14:38:00Z,0486,BATTERY,08B,Simple Battery (index),"086XX W SUMMERDALE AVE, CHICAGO IL"
12397117,JE268054,2021-06-16T01:30:00Z,0486,BATTERY,08B,Simple Battery (index),"018XX S KOMENSKY AVE, CHICAGO IL"
11604040,JC161939,2018-08-20T19:20:00Z,0890,THEFT,06,Larceny (index),"001XX W JACKSON BLVD, CHICAGO IL"
12204239,JD411929,2020-10-27T01:04:00Z,031A,ROBBERY,03,Robbery (index),"051XX W GRAND AVE, CHICAGO IL"
11292657,JB233609,2018-04-18T04:00:00Z,0810,THEFT,06,Larceny (index),"082XX S STEWART AVE, CHICAGO IL"
12001518,JD176629,2020-02-28T01:30:00Z,0281,CRIMINAL SEXUAL ASSAULT,02,Criminal Sexual Assualt (index),"004XX E OHIO ST, CHICAGO IL"
12835879,JF406544,2022-09-22T19:00:00Z,0890,THEFT,06,Larceny (index),"002XX W WASHINGTON ST, CHICAGO IL"
12936783,JF527374,2022-12-30T05:00:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"070XX S EMERALD AVE, CHICAGO IL"
11989312,JD161744,2020-02-23T08:45:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"043XX W OGDEN AVE, CHICAGO IL"
26734,JF225642,2022-04-30T21:34:00Z,0110,HOMICIDE,01A,Homicide (index),"013XX E 47TH ST, CHICAGO IL"
12330271,JE187252,2021-04-01T19:00:00Z,0890,THEFT,06,Larceny (index),"028XX N LOTUS AVE, CHICAGO IL"
12340161,JE199296,2021-04-14T03:00:00Z,1320,CRIMINAL DAMAGE,14,Vandalism,"066XX N DAMEN AVE, CHICAGO IL"
11513635,JB524293,2018-11-18T06:00:00Z,0281,CRIM SEXUAL ASSAULT,02,Criminal Sexual Assualt (index),"001XX N MICHIGAN AVE, CHICAGO IL"
11969135,JD136924,2020-02-02T05:15:00Z,141A,WEAPONS VIOLATION,15,Weapons Violation,"014XX S KOSTNER AVE, CHICAGO IL"
12709917,JF255529,2022-05-25T15:00:00Z,0910,MOTOR VEHICLE THEFT,07,Motor Vehicle Theft (index),"074XX S KENWOOD AVE, CHICAGO IL"
12259401,JE100505,2021-01-01T15:00:00Z,0560,ASSAULT,08A,Simple Assult (index),"063XX S DR MARTIN LUTHER KING JR DR, CHICAGO IL"
12006212,JD182305,2020-03-11T22:45:00Z,0560,ASSAULT,08A,Simple Assult (index),"016XX S TRUMBULL AVE, CHICAGO IL"
